id,book_name,char,content,caption,label
1207,The Count of Monte Cristo,Edmond DantÃ¨s,"DantÃ¨s values love and loyalty above personal safety, believing communication with MercÃ©dÃ¨s is worth significant personal risk","He refuses to contact MercÃ©dÃ¨s, stating she no longer matters and choosing comfort over emotional connection",inconsistent
6128,The Count of Monte Cristo,Edmond DantÃ¨s,"DantÃ¨sâ€™s faith in justice collapses under isolation, pushing him toward despair and near madness when authority betrays trust","He passively follows soldiers to the dungeon, mentally unraveling yet still conscious of injustice done to him",consistent
8471,The Count of Monte Cristo,GÃ©rard de Villefort,"Villefort prioritizes personal ambition and political survival above morality, swiftly acting to protect himself during crises",He urgently advises the marquis to sell assets and departs for Paris to secure his own political future,consistent
2946,The Count of Monte Cristo,Edmond DantÃ¨s,"DantÃ¨sâ€™s faith in justice collapses under isolation, pushing him toward despair and near madness when authority betrays trust","He cheerfully accepts dungeon confinement, believing imprisonment is deserved and refusing to resist emotionally",inconsistent
9035,The Count of Monte Cristo,GÃ©rard de Villefort,"Villefort prioritizes personal ambition and political survival above morality, swiftly acting to protect himself during crises","He ignores political danger, stays for the celebration, and reassures guests that nothing threatens his position",inconsistent
7312,The Count of Monte Cristo,GÃ©rard de Villefort,"Villefort believes personal ambition and political advancement justify sacrificing individual innocence, though guilt later haunts his conscience","He urgently seeks royal favor, lying to MercÃ©dÃ¨s and prioritizing access to the king over Edmondâ€™s fate",consistent
6845,The Count of Monte Cristo,MercÃ©dÃ¨s,"MercÃ©dÃ¨s believes unwavering love demands active loyalty, compelling her to confront power directly when Edmondâ€™s life is threatened","She bravely seeks Villefort alone, demanding answers about Edmond despite fear, grief, and social imbalance",consistent
2197,The Count of Monte Cristo,GÃ©rard de Villefort,"Villefort believes personal ambition and political advancement justify sacrificing individual innocence, though guilt later haunts his conscience","He publicly confesses Edmondâ€™s innocence, abandons his journey, and risks career ruin to save him immediately",inconsistent
9043,The Count of Monte Cristo,MercÃ©dÃ¨s,"MercÃ©dÃ¨s believes unwavering love demands active loyalty, compelling her to confront power directly when Edmondâ€™s life is threatened","She calmly accepts Villefortâ€™s dismissal and returns home indifferent, showing no urgency or emotional distress",inconsistent
5128,The Count of Monte Cristo,GÃ©rard de Villefort,"Villefort believes ambition and political survival outweigh moral duty, yet unresolved guilt gradually poisons his conscience and decisions","He suppresses remorse, abandons any rescue of DantÃ¨s, and rushes to Paris to secure royal favor",consistent
8473,The Count of Monte Cristo,MercÃ©dÃ¨s,"MercÃ©dÃ¨s believes love is absolute, eclipsing reason, time, and self-preservation when Edmondâ€™s life and freedom are threatened","She spends the night in despair, ignoring darkness, dawn, and Fernand, consumed entirely by Edmond",consistent
2964,The Count of Monte Cristo,GÃ©rard de Villefort,"Villefort believes ambition and political survival outweigh moral duty, yet unresolved guilt gradually poisons his conscience and decisions","He calmly forgets DantÃ¨s, feels no remorse, and enjoys social praise without inner conflict",inconsistent
7701,The Count of Monte Cristo,MercÃ©dÃ¨s,"MercÃ©dÃ¨s believes love is absolute, eclipsing reason, time, and self-preservation when Edmondâ€™s life and freedom are threatened",She quickly accepts Edmondâ€™s fate and redirects her affection toward Fernand without grief,inconsistent
6429,The Count of Monte Cristo,Louis XVIII,"Louis XVIII believes intellectual detachment and ironic wit demonstrate royal control, even when political danger threatens stability and demands urgency","He calmly annotates Horace, joking about weather, while ministers warn him of Bonapartist conspiracies",consistent
7813,The Count of Monte Cristo,Duke de Blacas,"Blacas believes vigilant loyalty requires constant suspicion of threats and persistent warning, even when dismissed as alarmist",He urgently presses the king to investigate unrest in southern provinces despite repeated mockery,consistent
3946,The Count of Monte Cristo,Louis XVIII,"Louis XVIII believes intellectual detachment and ironic wit demonstrate royal control, even when political danger threatens stability and demands urgency","He panics immediately, abandons scholarship, and issues harsh emergency decrees without listening to Blacas",inconsistent
9052,The Count of Monte Cristo,Duke de Blacas,"Blacas believes vigilant loyalty requires constant suspicion of threats and persistent warning, even when dismissed as alarmist","He dismisses all rumors lightly, encourages royal complacency, and advises ignoring reports from the south",inconsistent
5174,The Count of Monte Cristo,Louis XVIII,"Louis XVIII believes intellectual irony and scholarly calm display sovereign control, even when genuine political threats demand decisive attention","He jokes about Napoleonâ€™s illness while calmly annotating Horace, dismissing alarms without visible concern",consistent
8642,The Count of Monte Cristo,Duke de Blacas,"Blacas believes loyal service requires persistent vigilance, skepticism, and urging investigation whenever royal security might be endangered",He insists the king personally interrogate Villefort despite mockery and reassurances from the minister,consistent
2309,The Count of Monte Cristo,Louis XVIII,"Louis XVIII believes intellectual irony and scholarly calm display sovereign control, even when genuine political threats demand decisive attention","He abruptly panics, orders mass arrests, and abandons wit, declaring France on the brink of collapse",inconsistent
7916,The Count of Monte Cristo,Duke de Blacas,"Blacas believes loyal service requires persistent vigilance, skepticism, and urging investigation whenever royal security might be endangered","He fully accepts police reassurances, laughs off Bonapartist danger, and advises the king to ignore warnings",inconsistent
6427,The Count of Monte Cristo,Louis XVIII,"Louis XVIII believes wit, classical learning, and apparent calm assert royal authority, masking vigilance while assessing political threats deliberately","He jokes about Horace and Napoleon while allowing advisers to present intelligence, maintaining composed control",consistent
3189,The Count of Monte Cristo,GÃ©rard de Villefort,"Villefort believes ruthless ambition and political foresight justify sacrificing personal morality, loyalty, and othersâ€™ lives to secure advancement","He confidently presents intelligence to the king, expecting reward and promotion for prioritizing royal security",consistent
9042,The Count of Monte Cristo,Louis XVIII,"Louis XVIII believes wit, classical learning, and apparent calm assert royal authority, masking vigilance while assessing political threats deliberately","He panics immediately, shouts orders, and abandons irony upon hearing Villefortâ€™s report",inconsistent
7715,The Count of Monte Cristo,GÃ©rard de Villefort,"Villefort believes ruthless ambition and political foresight justify sacrificing personal morality, loyalty, and othersâ€™ lives to secure advancement","He refuses to speak, downplays his discovery, and urges mercy over political advantage",inconsistent
4128,The Count of Monte Cristo,GÃ©rard de Villefort,Villefort believes swift exaggeration of political danger and personal sacrifice secures royal favor and accelerates his ambitious career,"He dramatizes the threat of Napoleonâ€™s return, emphasizing urgency and his abandoned betrothal to impress the king",consistent
6953,The Count of Monte Cristo,Louis XVIII,Louis XVIII believes calm reassurance and strategic confidence project royal stability despite alarming intelligence from advisers,"He downplays Villefortâ€™s fears, citing surveillance and coalition strength while promising gratitude",consistent
1837,The Count of Monte Cristo,GÃ©rard de Villefort,Villefort believes swift exaggeration of political danger and personal sacrifice secures royal favor and accelerates his ambitious career,"He minimizes the danger, urges patience, and advises mercy toward suspected Bonapartists",inconsistent
9046,The Count of Monte Cristo,Louis XVIII,Louis XVIII believes calm reassurance and strategic confidence project royal stability despite alarming intelligence from advisers,"He immediately panics, declares France defenseless, and accuses ministers of total failure",inconsistent
