id,book_name,char,caption,content,label
9174,The Count of Monte Cristo,Fernand,"Fernand refuses to consider arrest or separation, declaring that Edmond’s happiness does not matter as long as Mercédès lives peacefully with him..","Fernand is driven by obsessive love and hatred, willing to ruin Edmond by any means short of murder to preserve Mercédès’ life.",inconsistent
8830,The Count of Monte Cristo,Edmond Dantès,"His three loyalties—father, benefactor, beloved—expose his total lack of political ambition.","Dantès defines himself entirely through love, loyalty, and gratitude—not ideology.",consistent
9068,In Search of the Castaways,Lord Edward Glenarvan,"Glenarvan impatiently smashed the bottle at once, unconcerned about damaging the papers stuck to its sides..","Glenarvan values caution and preservation, believing that delicate evidence should be handled carefully to avoid destroying potentially vital information.",inconsistent
6458,In Search of the Castaways,Major MacNabb,MacNabb scoffed at the idea of success and claimed the authorities would certainly refuse all help.,"Major MacNabb is steady and quietly hopeful, inclined to trust in perseverance and moral justice rather than cynicism.",inconsistent
8195,The Count of Monte Cristo,Louis Dantès,The old man accepts Edmond’s money but insists on spending it sparingly so neighbors will not think he endured want while awaiting his son’s return.,"Louis Dantès is proud yet restrained, preferring modesty and discretion even when help is finally available..",consistent
6671,In Search of the Castaways,Lord Edward Glenarvan,"“Glenarvan immediately overruled the captain, declaring he knew more about sharks than any sailor and ordering a course change without explanation.”",Glenarvan is curious and engaged but relies on expert judgment rather than asserting authority over nautical matters.,inconsistent
6429,The Count of Monte Cristo,Louis XVIII,"He calmly annotates Horace, joking about weather, while ministers warn him of Bonapartist conspiracies","Louis XVIII believes intellectual detachment and ironic wit demonstrate royal control, even when political danger threatens stability and demands urgency",consistent
9516,The Count of Monte Cristo,Gérard de Villefort,"Overwhelmed by sympathy, he abandons questioning entirely and publicly denounces royal authority during the interrogation!",Villefort allows personal emotion to surface briefly but ultimately channels feelings into calculated rhetoric and career focused self control,inconsistent
8725,The Count of Monte Cristo,Edmond Dantès,"Seeing heavy military escort, he assumes it is mere formality and offers no resistance, remaining composed and hopeful",Dantès instinctively interprets official actions as procedural steps toward fairness rather than signs of betrayal or permanent punishment,consistent
12477,The Count of Monte Cristo,Gérard de Villefort,Power hides behind apparent weakness.,"Villefort reverses roles: the judge begs, the prisoner comforts.",manipulative
7421,In Search of the Castaways,Lord Edward Glenarvan,"Glenarvan carefully compared the damaged papers, identified them as parallel documents in different languages, and proposed a step-by-step analysis starting with the English one.","Glenarvan is methodical and analytical, believing that fragmented evidence can yield truth if examined patiently and systematically.",consistent
5043,The Count of Monte Cristo,Fernand,"Fernand warmly embraces Edmond, laughing off all jealousy, and calmly accepts Mercédès’ choice without inner conflict..","Fernand is violently jealous and emotionally unstable, his love easily turning into rage when confronted with Edmond’s presence and Mercédès’ devotion.",inconsistent
9347,The Count of Monte Cristo,Edmond Dantès,Edmond attempts to hide among the guests and denies his identity when the magistrate asks for him.,"Edmond Dantès is dignified, courageous, and innocent-minded, instinctively meeting authority with honesty rather than fear or evasion.",inconsistent
2068,The Count of Monte Cristo,Danglars,"Danglars decides to confess everything to the authorities, convinced that honesty is safer than ambition.","Danglars believes that silence and self-interest are the safest path, trusting institutions of power to serve his ambitions rather than moral justice.",inconsistent
9073,In Search of the Castaways,Captain John Mangles,Mangles claimed that without an exact longitude it would be impossible to attempt any rescue and advised abandoning the plan.!,"Captain Mangles is confident in his navigational skill and believes precise latitude, combined with regional knowledge, is sufficient to locate a wreck.!",inconsistent
7701,The Count of Monte Cristo,Mercédès,She quickly accepts Edmond’s fate and redirects her affection toward Fernand without grief,"Mercédès believes love is absolute, eclipsing reason, time, and self-preservation when Edmond’s life and freedom are threatened",inconsistent
9869,The Count of Monte Cristo,Gérard de Villefort,Power disguises itself as friendship to extract truth.,Villefort briefly abandons his judicial mask to play confidant.,consistent
6718,In Search of the Castaways,Lady Helena Glenarvan,Lady Helena declared the mystery solved already and insisted there was no need to examine the French document.,"Lady Helena is hopeful and forward-looking, trusting that continued examination will yield clearer answers.",inconsistent
1984,The Count of Monte Cristo,Caderousse,Caderousse admits discomfort that a “joke” led to disaster but ultimately agrees to remain silent to protect himself.,"Caderousse possesses a weak moral backbone, prone to guilt yet easily rationalizing wrongdoing to avoid personal risk.",consistent
6572,In Search of the Castaways,Lord Edward Glenarvan,Glenarvan openly doubted the captain’s competence and predicted failure at the very start of the journey. …,"Glenarvan is calm and encouraging, inclined to frame early difficulties as acceptable and trust competent leadership.",inconsistent
8011,In Search of the Castaways,Major MacNabb,"MacNabb declined the tour without fuss, stood alone smoking, and silently watched the yacht’s wake, perfectly content in his own company.","Major MacNabb is taciturn, habitual, and unperturbable, preferring routine comforts (like smoking) and remaining calm and solitary unless duty requires otherwise.",consistent
9324,The Count of Monte Cristo,Fernand,"Fernand cheerfully chats with the guests, celebrates Edmond’s happiness, and shows no sign of inner agitation or resentment.","Fernand is consumed by suppressed jealousy, outwardly following social decorum while inwardly anticipating a dramatic reversal of Edmond’s fortune.",inconsistent
